lesson_id,student_id,booking_ts,hours_booked
5029129,4071744,2025-09-09 22:31:19.615,1.0
5038353,4505612,2025-09-09 22:53:18.492,0.5
5046371,4484106,2025-09-09 22:58:01.878,1.0
5040666,4184229,2025-09-09 23:08:31.429,1.0
5047358,4247231,2025-09-09 23:13:55.633,0.5
5009011,4480547,2025-09-09 23:17:10.489,1.0
5049127,4070841,2025-09-09 23:31:48.434,1.0
5038961,4323993,2025-09-09 23:58:11.990,1.5
5038067,4786730,2025-09-09 23:58:20.916,1.5
5029245,4301338,2025-09-10 00:15:34.173,1.0
5017776,4997409,2025-09-10 00:33:46.922,0.5
5020965,4424045,2025-09-10 00:39:46.698,1.0
5004078,4307757,2025-09-10 00:58:07.984,0.5
5013835,4351470,2025-09-10 01:53:52.789,1.5
5017181,4490094,2025-09-10 02:01:42.731,0.5
5012335,4267095,2025-09-10 02:40:07.112,1.0
5039896,4085544,2025-09-10 02:56:05.811,1.5
5025504,4727369,2025-09-10 03:03:51.855,1.5
5035483,4119169,2025-09-10 03:15:37.603,0.5
5004945,4251083,2025-09-10 03:17:57.662,1.0
5031084,4691201,2025-09-10 03:26:09.115,1.0
5006539,4451989,2025-09-10 03:36:51.225,1.0
5009877,4263319,2025-09-10 03:38:01.465,1.0
5014714,4928477,2025-09-10 04:01:06.151,1.0
5023081,4596251,2025-09-10 04:04:24.397,1.5
5014055,4208802,2025-09-10 04:10:45.431,1.0
5011971,4028941,2025-09-10 04:35:46.604,1.0
5047947,4645239,2025-09-10 04:54:32.118,1.5
5035196,4375644,2025-09-10 04:54:47.350,1.0
5039854,4706707,2025-09-10 05:01:49.266,1.5
5038099,4910260,2025-09-10 05:12:19.147,2.0
5006304,4495631,2025-09-10 05:22:40.441,1.0
5051471,4637086,2025-09-10 06:10:33.989,0.5
5047649,4144283,2025-09-10 06:15:21.271,0.5
5016091,4727659,2025-09-10 06:32:25.745,1.0
5043924,4661532,2025-09-10 06:47:22.355,0.5
5009678,4162998,2025-09-10 06:49:47.795,1.5
5013556,4708446,2025-09-10 07:04:52.537,1.0
5020374,4735244,2025-09-10 07:07:21.852,1.0
5027300,4691998,2025-09-10 07:20:42.115,1.0
5023858,4655420,2025-09-10 07:52:10.092,1.0
5002484,4329963,2025-09-10 07:54:19.929,1.0
5004621,4556116,2025-09-10 08:02:35.777,0.5
5002790,4781177,2025-09-10 08:28:41.045,1.0
5001800,4735911,2025-09-10 08:39:39.854,1.5
5026864,4628492,2025-09-10 08:57:37.528,1.0
5051468,4637086,2025-09-10 08:59:11.245,1.0
5000730,4844962,2025-09-10 09:07:59.462,1.0
5017030,4286193,2025-09-10 09:15:49.850,1.0
5027525,4799929,2025-09-10 09:35:52.788,1.0
5020838,4469945,2025-09-10 09:36:04.454,1.0
5023580,4722858,2025-09-10 09:43:58.927,0.5
5014048,4208802,2025-09-10 09:49:43.060,1.5
5011846,4534150,2025-09-10 09:58:05.818,1.0
5034944,4151716,2025-09-10 10:08:20.726,1.0
5019740,4564315,2025-09-10 10:25:59.631,1.0
5006361,4495948,2025-09-10 10:37:51.304,0.5
5008310,4987335,2025-09-10 10:45:24.629,2.0
5017033,4286193,2025-09-10 11:17:52.064,1.0
5012119,4455673,2025-09-10 11:25:03.709,0.5
5012336,4267095,2025-09-10 11:26:39.854,0.5
5052195,4027172,2025-09-10 11:36:20.658,1.0
5026330,4638448,2025-09-10 11:52:19.352,0.5
5033371,4563658,2025-09-10 12:47:28.284,1.0
5028008,4860616,2025-09-10 13:23:38.184,1.0
5021205,4446173,2025-09-10 13:34:04.100,1.0
5033216,4122343,2025-09-10 13:45:27.447,1.0
5000776,4443143,2025-09-10 13:56:22.580,0.5
5034710,4581128,2025-09-10 14:24:31.227,1.0
5002905,4418801,2025-09-10 14:52:14.062,1.0
5025402,4349499,2025-09-10 15:14:08.747,0.5
5038597,4601987,2025-09-10 15:43:55.337,1.0
5038960,4323993,2025-09-10 15:48:47.145,1.0
5029895,4944986,2025-09-10 16:03:35.390,0.5
5023385,4221275,2025-09-10 16:07:13.261,2.0
5049495,4816990,2025-09-10 16:07:22.380,1.5
5044048,4585066,2025-09-10 16:15:38.922,0.5
5037611,4070394,2025-09-10 16:18:05.888,1.0
5029116,4647453,2025-09-10 17:25:09.924,1.0
5020758,4746420,2025-09-10 17:38:17.983,1.0
5034838,4244316,2025-09-10 17:46:32.752,1.0
5005597,4418373,2025-09-10 18:27:22.534,0.5
5035915,4674591,2025-09-10 18:38:42.966,1.0
5006627,4764491,2025-09-10 18:57:41.002,0.5
5043811,4390963,2025-09-10 19:07:03.032,1.0
5015846,4284913,2025-09-10 19:15:37.174,1.0
5007155,4053045,2025-09-10 19:32:42.695,0.5
5039846,4052179,2025-09-10 19:38:46.156,0.5
5033215,4122343,2025-09-10 19:40:13.834,1.0
5051465,4637086,2025-09-10 19:53:19.250,1.5
5032517,4612955,2025-09-10 19:57:00.939,1.0
5021541,4799213,2025-09-10 20:08:58.143,0.5
5027736,4401574,2025-09-10 20:30:57.447,0.5
5002459,4752787,2025-09-10 20:52:57.785,1.0
5015642,4815451,2025-09-10 20:53:54.930,1.5
5038659,4886209,2025-09-10 20:58:03.927,2.0
5016756,4572661,2025-09-10 21:06:24.450,0.5
5006536,4451989,2025-09-10 21:09:12.438,1.5
5006401,4426833,2025-09-10 21:12:45.648,1.5
5002715,4277746,2025-09-10 21:31:38.489,2.0
5031319,4094511,2025-09-10 21:33:18.599,1.0
5007760,4771476,2025-09-10 21:49:55.676,1.0
5051808,4634487,2025-09-10 21:50:09.664,1.0
5006626,4764491,2025-09-10 21:53:46.423,1.5
5043061,4608519,2025-09-10 21:54:00.232,1.0
5033563,4439486,2025-09-10 22:16:14.832,1.5
5016828,4231251,2025-09-10 22:24:45.955,1.0
5036325,4465108,2025-09-10 22:30:35.242,1.0
5035338,4016547,2025-09-10 23:01:13.329,1.0
5051810,4634487,2025-09-10 23:12:56.312,1.0
5053247,4830541,2025-09-10 23:13:16.342,1.0
5003538,4490785,2025-09-10 23:17:43.007,1.5
5039891,4085544,2025-09-10 23:22:52.429,1.5
5006404,4199659,2025-09-10 23:26:44.406,1.5
5029130,4071744,2025-09-10 23:29:00.632,1.0
5019008,4717497,2025-09-10 23:29:56.200,0.5
5002903,4418801,2025-09-10 23:31:05.881,1.0
5037755,4390748,2025-09-10 23:37:03.550,0.5
5006697,4056802,2025-09-10 23:42:58.122,1.0
5015291,4586075,2025-09-10 23:57:42.993,0.5
5019309,4678998,2025-09-11 00:12:37.461,0.5
5018348,4496564,2025-09-11 00:24:36.334,1.5
5002091,4717870,2025-09-11 00:28:37.348,1.0
5004871,4921406,2025-09-11 01:01:40.653,1.0
5016394,4873349,2025-09-11 01:02:11.706,1.0
5020218,4511233,2025-09-11 01:03:02.819,0.5
5019705,4964289,2025-09-11 01:07:20.207,0.5
5044664,4674751,2025-09-11 01:09:55.612,1.0
5009682,4162998,2025-09-11 01:18:11.956,1.0
5032510,4612955,2025-09-11 01:33:03.692,1.0
5045781,4946503,2025-09-11 01:50:21.057,0.5
5053009,4744031,2025-09-11 02:07:14.534,1.0
5013748,4690855,2025-09-11 02:10:28.846,1.0
5042873,4872097,2025-09-11 02:25:15.232,1.0
5032892,4232120,2025-09-11 02:41:06.158,1.0
5040911,4044357,2025-09-11 02:47:07.279,1.0
5007943,4612554,2025-09-11 02:57:49.477,1.0
5043358,4158189,2025-09-11 03:09:48.801,0.5
5024960,4282602,2025-09-11 03:25:17.759,0.5
5033138,4316869,2025-09-11 03:25:18.988,0.5
5023847,4829683,2025-09-11 03:36:30.312,1.5
5045780,4946503,2025-09-11 03:53:25.764,1.0
5010226,4274680,2025-09-11 04:06:38.190,1.0
5014917,4184430,2025-09-11 04:24:06.188,0.5
5025592,4797441,2025-09-11 04:30:03.239,1.0
5006400,4426833,2025-09-11 04:30:11.210,1.5
5025086,4493355,2025-09-11 04:38:44.023,1.0
5052338,4405785,2025-09-11 04:43:43.045,0.5
5046768,4745957,2025-09-11 05:16:41.908,0.5
5016090,4727659,2025-09-11 05:19:11.158,1.0
5005429,4914812,2025-09-11 05:20:13.861,1.0
5000475,4750800,2025-09-11 05:47:17.935,1.5
5045351,4885447,2025-09-11 05:47:58.799,0.5
5026616,4872565,2025-09-11 05:48:08.089,1.0
5050005,4540418,2025-09-11 06:16:57.080,0.5
5005596,4418373,2025-09-11 06:24:21.913,1.0
5038959,4323993,2025-09-11 06:28:56.229,0.5
5014051,4208802,2025-09-11 06:42:31.187,1.0
5042307,4486490,2025-09-11 06:54:26.245,0.5
5040914,4044357,2025-09-11 07:09:33.862,1.0
5020468,4541722,2025-09-11 07:29:40.783,0.5
5016092,4727659,2025-09-11 07:34:19.191,1.0
5044666,4674751,2025-09-11 07:43:48.430,1.0
5045732,4726501,2025-09-11 07:44:30.864,1.5
5009880,4263319,2025-09-11 07:52:15.244,1.0
5040374,4316061,2025-09-11 08:20:13.318,1.5
5036535,4068872,2025-09-11 08:30:35.591,1.0
5020379,4735244,2025-09-11 08:33:35.740,1.0
5047952,4005506,2025-09-11 09:00:02.857,1.0
5039997,4444611,2025-09-11 09:12:51.864,1.5
5026428,4579077,2025-09-11 09:16:32.332,0.5
5052339,4405785,2025-09-11 09:35:07.729,1.0
5024257,4596856,2025-09-11 09:36:06.675,1.5
5028004,4860616,2025-09-11 09:47:46.693,1.0
5040185,4711163,2025-09-11 10:02:07.263,1.0
5026617,4872565,2025-09-11 10:19:08.558,1.0
5049676,4850916,2025-09-11 10:30:06.628,0.5
5049905,4043941,2025-09-11 10:35:06.815,1.0
5013555,4708446,2025-09-11 10:36:23.313,1.0
5051467,4637086,2025-09-11 10:38:48.341,1.0
5033955,4293328,2025-09-11 11:05:58.300,1.5
5044517,4088834,2025-09-11 11:07:42.721,1.5
5032891,4232120,2025-09-11 11:16:29.881,1.0
5053245,4830541,2025-09-11 11:32:38.925,1.0
5029703,4639098,2025-09-11 11:38:11.149,1.0
5027731,4401574,2025-09-11 11:41:22.095,1.0
5047943,4645239,2025-09-11 11:58:32.174,1.0
5005558,4326858,2025-09-11 12:13:35.764,1.5
5026861,4628492,2025-09-11 12:34:39.820,1.0
5042956,4094682,2025-09-11 12:34:44.658,0.5
5006612,4905798,2025-09-11 12:36:53.588,2.0
5032181,4413741,2025-09-11 12:45:49.071,1.5
5024836,4876566,2025-09-11 13:06:08.064,0.5
5050787,4336814,2025-09-11 13:17:48.069,0.5
5014411,4753240,2025-09-11 13:29:13.923,2.0
5029517,4307618,2025-09-11 13:30:46.080,1.0
5045342,4885447,2025-09-11 13:31:53.870,1.0
5040961,4457409,2025-09-11 13:41:30.450,1.0
5011016,4850155,2025-09-11 13:41:40.687,2.0
5026972,4143139,2025-09-11 13:44:18.425,2.0
5014914,4184430,2025-09-11 13:50:27.738,1.0
5005979,4074441,2025-09-11 14:04:21.554,1.0
5036536,4068872,2025-09-11 14:08:10.348,1.0
5014412,4753240,2025-09-11 14:22:41.870,1.0
5023272,4799787,2025-09-11 14:32:58.071,1.5
5010225,4274680,2025-09-11 14:37:37.200,1.5
5028875,4893744,2025-09-11 14:55:04.231,1.5
5006608,4905798,2025-09-11 15:04:30.291,1.0
5004761,4512340,2025-09-11 15:27:07.582,1.5
5005563,4326858,2025-09-11 15:27:40.864,0.5
5016233,4224345,2025-09-11 15:35:11.240,1.0
5049499,4816990,2025-09-11 15:36:22.738,1.0
5015183,4139816,2025-09-11 15:38:12.376,1.0
5019002,4717497,2025-09-11 15:53:29.003,1.5
5020470,4541722,2025-09-11 16:19:33.624,0.5
5047647,4144283,2025-09-11 16:30:48.267,1.0
5034545,4626152,2025-09-11 16:46:12.948,1.0
5042559,4158290,2025-09-11 16:52:08.321,0.5
5019164,4834904,2025-09-11 16:57:20.301,1.5
5025960,4652878,2025-09-11 17:29:17.528,2.0
5021852,4188158,2025-09-11 17:39:10.763,0.5
5032243,4277304,2025-09-11 18:16:44.745,1.0
5020466,4541722,2025-09-11 18:44:59.698,2.0
5029704,4639098,2025-09-11 18:52:55.263,0.5
5032690,4927187,2025-09-11 19:26:34.515,1.0
5053242,4830541,2025-09-11 19:50:43.151,1.5
5008086,4059642,2025-09-11 20:13:36.676,1.0
5003540,4490785,2025-09-11 20:14:06.959,1.0
5015181,4139816,2025-09-11 20:14:24.880,2.0
5032716,4988984,2025-09-11 20:24:10.579,1.5
5030158,4313685,2025-09-11 20:35:03.047,1.0
5028101,4159493,2025-09-11 20:57:57.137,1.0
5007594,4765990,2025-09-11 21:01:13.428,1.5
5006609,4905798,2025-09-11 21:13:15.914,1.0
5004729,4339902,2025-09-11 21:47:07.587,1.0
5026687,4306039,2025-09-11 21:50:52.216,0.5
5032881,4232120,2025-09-11 22:03:24.191,1.5
5038600,4237144,2025-09-11 22:34:38.554,1.0
5024079,4679094,2025-09-11 22:43:33.892,2.0
5017055,4030434,2025-09-11 23:51:15.520,1.0
5045370,4532351,2025-09-12 00:22:49.538,1.0
5031040,4710687,2025-09-12 00:35:53.691,1.0
5035340,4016547,2025-09-12 00:37:06.626,1.0
5043062,4608519,2025-09-12 01:16:17.854,1.0
5023699,4476086,2025-09-12 01:37:55.297,1.0
5044008,4099096,2025-09-12 01:41:20.073,1.5
5027527,4799929,2025-09-12 02:31:36.489,0.5
5033405,4389033,2025-09-12 02:45:22.856,0.5
5028007,4860616,2025-09-12 02:55:47.325,0.5
5012370,4001773,2025-09-12 03:07:47.979,1.0
5043957,4678748,2025-09-12 03:14:45.969,0.5
5017946,4681725,2025-09-12 04:21:03.277,1.0
5027295,4691998,2025-09-12 04:34:59.259,1.5
5051469,4637086,2025-09-12 05:10:25.011,0.5
5030493,4310244,2025-09-12 05:16:25.489,1.0
5019167,4834904,2025-09-12 05:24:58.216,1.0
5019970,4255709,2025-09-12 05:29:03.058,1.5
5001711,4170555,2025-09-12 05:29:29.183,1.5
5004764,4512340,2025-09-12 05:51:18.150,0.5
5035709,4644986,2025-09-12 06:15:45.241,0.5
5023914,4979022,2025-09-12 06:57:16.966,1.0
5038591,4601987,2025-09-12 07:06:22.345,1.0
5020380,4735244,2025-09-12 07:08:12.204,1.0
5033832,4874190,2025-09-12 07:16:08.289,1.0
5004502,4392077,2025-09-12 07:35:07.581,1.0
5005981,4074441,2025-09-12 07:38:45.712,1.0
5013776,4540490,2025-09-12 07:54:09.716,0.5
5010367,4010139,2025-09-12 07:54:24.459,1.5
5025961,4652878,2025-09-12 07:55:30.526,1.5
5009060,4223508,2025-09-12 07:58:20.667,1.0
5002052,4671088,2025-09-12 07:59:07.644,1.0
5052460,4812609,2025-09-12 08:20:19.569,1.0
5022132,4601949,2025-09-12 08:37:43.601,1.0
5026618,4872565,2025-09-12 08:41:26.605,0.5
5024260,4596856,2025-09-12 08:49:31.321,1.5
5004001,4672097,2025-09-12 08:55:39.841,1.0
5008316,4987335,2025-09-12 09:01:39.842,1.0
5035685,4528313,2025-09-12 09:07:33.190,0.5
5042750,4058900,2025-09-12 09:08:33.296,1.0
5013774,4540490,2025-09-12 09:22:07.994,1.0
5038680,4804711,2025-09-12 09:31:59.270,1.0
5023918,4979022,2025-09-12 09:42:40.738,0.5
5022530,4605050,2025-09-12 09:45:55.353,1.5
5041939,4676796,2025-09-12 10:10:10.664,1.0
5047725,4729884,2025-09-12 10:14:11.988,1.5
5002457,4752787,2025-09-12 11:09:48.941,1.5
5002900,4418801,2025-09-12 11:21:06.797,0.5
5044360,4325301,2025-09-12 11:32:41.511,1.0
5020439,4289688,2025-09-12 11:51:57.731,1.0
5034618,4592002,2025-09-12 11:55:19.019,1.0
5023463,4251516,2025-09-12 11:55:48.997,0.5
5011910,4884642,2025-09-12 12:01:55.928,0.5
5000099,4256787,2025-09-12 12:15:55.780,0.5
5050318,4286488,2025-09-12 12:19:34.377,1.0
5000365,4098246,2025-09-12 12:21:21.951,0.5
5043372,4064879,2025-09-12 12:25:01.525,1.0
5027189,4761319,2025-09-12 13:28:41.322,0.5
5039643,4055164,2025-09-12 13:48:56.237,1.0
5025879,4543623,2025-09-12 14:01:38.990,1.0
5014049,4208802,2025-09-12 14:04:46.053,0.5
5045353,4885447,2025-09-12 14:46:24.122,1.0
5026976,4143139,2025-09-12 14:53:33.804,1.0
5046295,4203440,2025-09-12 14:55:40.364,1.0
5037758,4390748,2025-09-12 15:03:22.504,2.0
5020821,4514663,2025-09-12 15:13:19.701,0.5
5029414,4105389,2025-09-12 15:39:51.821,1.0
5004462,4160263,2025-09-12 16:15:54.588,1.0
5052467,4812609,2025-09-12 16:23:37.412,1.0
5011230,4770763,2025-09-12 16:35:04.661,1.0
5024235,4864278,2025-09-12 16:36:59.279,2.0
5015482,4940790,2025-09-12 16:40:59.478,1.0
5024838,4876566,2025-09-12 16:42:54.551,1.0
5046287,4203440,2025-09-12 16:48:18.930,0.5
5035748,4762569,2025-09-12 17:13:32.608,0.5
5020611,4253080,2025-09-12 17:21:07.555,1.5
5044044,4585066,2025-09-12 17:25:55.553,1.5
5019539,4160422,2025-09-12 17:29:35.502,0.5
5018425,4119946,2025-09-12 17:47:20.470,0.5
5007598,4765990,2025-09-12 17:58:31.995,1.0
5023445,4164686,2025-09-12 18:01:47.947,2.0
5006791,4839482,2025-09-12 18:03:17.372,1.0
5032880,4232120,2025-09-12 18:12:54.001,1.0
5026707,4533590,2025-09-12 18:15:53.850,1.0
5029416,4105389,2025-09-12 18:23:00.796,1.0
5046952,4286042,2025-09-12 18:29:41.153,1.0
5044522,4088834,2025-09-12 18:33:48.522,1.5
5053337,4580933,2025-09-12 18:39:20.370,1.0
5005419,4173148,2025-09-12 18:46:37.655,0.5
5017816,4264525,2025-09-12 18:52:55.401,1.5
5043542,4360120,2025-09-12 18:58:24.170,1.5
5041667,4082467,2025-09-12 19:17:02.999,0.5
5026423,4579077,2025-09-12 19:25:37.659,0.5
5041284,4993645,2025-09-12 19:50:00.605,1.0
5049904,4043941,2025-09-12 19:52:16.825,1.0
5035481,4119169,2025-09-12 19:54:44.874,1.0
5039897,4085544,2025-09-12 19:56:53.045,1.5
5039347,4782354,2025-09-12 20:54:13.904,1.5
5026189,4459398,2025-09-12 21:14:15.514,1.5
5046528,4856572,2025-09-12 21:25:08.799,1.0
5047561,4749421,2025-09-12 21:25:44.736,1.0
5012227,4536265,2025-09-12 21:27:31.032,1.0
5038605,4237144,2025-09-12 21:37:08.813,1.5
5005265,4134628,2025-09-12 21:37:44.650,0.5
5018043,4042213,2025-09-12 21:40:45.773,1.0
5016929,4511945,2025-09-12 21:44:28.632,1.0
5044041,4585066,2025-09-12 22:08:12.889,1.0
5049675,4850916,2025-09-12 22:15:16.905,1.0
5015140,4962037,2025-09-12 22:23:29.866,0.5
5012776,4314910,2025-09-12 22:26:10.201,1.0
5004940,4251083,2025-09-12 22:40:30.157,1.0
5011746,4417821,2025-09-12 22:56:08.476,1.0
5029246,4301338,2025-09-12 22:57:12.976,1.0
5032177,4413741,2025-09-12 23:20:00.779,1.0
5023609,4622656,2025-09-12 23:44:58.581,1.0
5026427,4579077,2025-09-12 23:46:26.032,1.5
5023086,4596251,2025-09-12 23:59:56.300,2.0
5042952,4094682,2025-09-13 00:00:28.638,1.0
5031861,4782824,2025-09-13 00:19:24.440,0.5
5034941,4151716,2025-09-13 00:29:24.321,1.0
5005313,4691798,2025-09-13 00:48:07.096,1.5
5024525,4459023,2025-09-13 00:51:29.003,1.0
5001923,4638720,2025-09-13 00:59:11.503,1.0
5045357,4885447,2025-09-13 01:03:43.565,0.5
5050792,4336814,2025-09-13 01:12:09.567,1.0
5050257,4348048,2025-09-13 01:38:41.484,0.5
5017813,4264525,2025-09-13 01:45:00.828,0.5
5023087,4596251,2025-09-13 01:46:34.414,2.0
5010218,4668061,2025-09-13 01:48:29.025,0.5
5013647,4496171,2025-09-13 02:01:03.147,1.0
5034243,4199028,2025-09-13 02:08:06.371,2.0
5032688,4927187,2025-09-13 02:17:43.527,1.0
5037407,4999914,2025-09-13 03:13:10.167,0.5
5026429,4579077,2025-09-13 03:21:40.683,1.0
5013901,4858179,2025-09-13 04:36:53.740,1.5
5022134,4601949,2025-09-13 04:46:46.227,0.5
5043817,4962526,2025-09-13 05:08:03.970,1.0
5015306,4332711,2025-09-13 05:27:07.491,1.0
5004318,4638551,2025-09-13 05:32:56.692,1.5
5037142,4433914,2025-09-13 05:37:03.397,1.5
5033387,4407524,2025-09-13 05:44:23.449,1.0
5015845,4284913,2025-09-13 05:45:02.743,1.0
5002460,4752787,2025-09-13 06:10:55.953,0.5
5052698,4942333,2025-09-13 06:27:53.974,1.0
5009059,4223508,2025-09-13 06:42:19.048,1.0
5042556,4158290,2025-09-13 07:05:54.760,1.0
5045727,4726501,2025-09-13 07:12:08.542,1.0
5039770,4165056,2025-09-13 07:14:20.614,1.0
5032646,4494379,2025-09-13 07:25:02.174,1.0
5040191,4711163,2025-09-13 07:30:51.648,0.5
5010064,4003717,2025-09-13 07:48:32.375,1.0
5020827,4514663,2025-09-13 07:52:37.471,0.5
5038068,4786730,2025-09-13 07:57:28.055,1.5
5045530,4694083,2025-09-13 07:57:46.135,1.0
5024809,4240044,2025-09-13 08:32:23.805,1.0
5030173,4444920,2025-09-13 08:52:56.187,1.0
5004623,4556116,2025-09-13 09:07:01.907,1.0
5035198,4375644,2025-09-13 09:16:15.384,1.0
5042565,4158290,2025-09-13 09:38:58.358,0.5
5004618,4556116,2025-09-13 09:45:06.876,1.0
5010393,4078898,2025-09-13 10:08:55.957,1.0
5015136,4962037,2025-09-13 10:38:42.329,1.0
5006793,4839482,2025-09-13 10:42:04.853,1.0
5030700,4954851,2025-09-13 10:42:14.055,1.0
5030817,4946795,2025-09-13 10:49:05.534,1.0
5014785,4816232,2025-09-13 11:03:09.980,1.5
5017587,4052727,2025-09-13 11:03:55.874,0.5
5027294,4691998,2025-09-13 11:30:55.088,1.0
5045729,4726501,2025-09-13 12:03:03.090,1.0
5036301,4953890,2025-09-13 12:06:58.086,1.5
5013831,4351470,2025-09-13 12:37:24.507,0.5
5002139,4805635,2025-09-13 12:38:21.958,1.5
5045705,4189630,2025-09-13 13:05:53.818,1.5
5046950,4286042,2025-09-13 13:18:50.453,1.0
5023575,4722858,2025-09-13 13:20:43.067,1.5
5002057,4671088,2025-09-13 13:23:05.524,1.0
5035684,4528313,2025-09-13 13:27:14.994,1.5
5038684,4804711,2025-09-13 13:27:22.017,1.0
5022070,4107570,2025-09-13 13:49:55.095,1.0
5025963,4652878,2025-09-13 14:10:57.074,1.0
5029909,4944986,2025-09-13 14:16:27.366,1.5
5030172,4444920,2025-09-13 14:20:08.827,1.5
5025272,4095674,2025-09-13 14:24:16.040,1.0
5028759,4416791,2025-09-13 14:36:27.858,1.0
5046856,4298910,2025-09-13 14:53:08.546,1.0
5001921,4638720,2025-09-13 14:55:57.772,1.0
5045369,4532351,2025-09-13 15:00:08.950,1.0
5030159,4313685,2025-09-13 15:00:12.162,1.0
5036815,4451096,2025-09-13 15:11:31.067,1.0
5005984,4074441,2025-09-13 15:21:20.658,1.0
5047195,4473041,2025-09-13 15:25:17.479,1.0
5004500,4392077,2025-09-13 15:25:47.670,1.0
5005599,4418373,2025-09-13 15:35:50.268,0.5
5009745,4752470,2025-09-13 15:46:10.427,1.0
5013343,4823927,2025-09-13 16:15:47.562,1.0
5002115,4883794,2025-09-13 17:05:40.489,1.0
5044362,4325301,2025-09-13 17:58:26.737,0.5
5006824,4260735,2025-09-13 17:59:48.586,1.0
5052336,4405785,2025-09-13 18:06:55.243,1.0
5028552,4757537,2025-09-13 18:19:59.695,1.5
5037957,4916043,2025-09-13 18:23:26.031,0.5
5043956,4678748,2025-09-13 18:34:01.191,1.0
5023443,4164686,2025-09-13 18:39:08.461,1.0
5027728,4401574,2025-09-13 18:40:49.216,1.0
5038061,4786730,2025-09-13 18:43:31.560,1.0
5020822,4514663,2025-09-13 19:02:30.756,1.5
5038064,4786730,2025-09-13 19:17:22.756,1.5
5046662,4054714,2025-09-13 19:23:23.704,1.0
5023444,4164686,2025-09-13 19:26:05.262,0.5
5018531,4635324,2025-09-13 19:26:38.423,1.0
5007599,4765990,2025-09-13 19:28:27.866,2.0
5039856,4706707,2025-09-13 19:30:50.917,1.0
5007485,4823267,2025-09-13 19:33:42.521,1.0
5030699,4954851,2025-09-13 19:51:32.658,1.0
5033831,4874190,2025-09-13 20:02:41.912,1.5
5025502,4727369,2025-09-13 20:18:54.888,1.0
5039857,4706707,2025-09-13 20:25:58.908,1.0
5029133,4071744,2025-09-13 20:29:38.320,1.0
5034942,4151716,2025-09-13 20:40:22.237,1.0
5045390,4565990,2025-09-13 20:40:31.016,1.5
5040203,4621946,2025-09-13 20:56:48.774,1.0
5030157,4313685,2025-09-13 21:08:43.022,1.0
5038069,4786730,2025-09-13 21:10:37.897,1.0
5034704,4581128,2025-09-13 21:17:55.166,1.0
5041646,4617476,2025-09-13 21:34:49.639,1.0
5044045,4585066,2025-09-13 21:36:53.715,1.5
5032519,4612955,2025-09-13 21:42:36.189,1.0
5028271,4911946,2025-09-13 21:46:37.630,0.5
5021408,4330876,2025-09-13 22:03:33.076,1.0
5001803,4735911,2025-09-13 22:13:03.169,1.0
5036149,4421126,2025-09-13 22:16:29.043,1.5
5020960,4424045,2025-09-13 22:39:49.982,1.0
5034943,4151716,2025-09-13 23:16:41.343,1.0
5021409,4330876,2025-09-13 23:21:13.983,1.0
5036369,4942949,2025-09-13 23:22:23.280,1.0
5035656,4114351,2025-09-13 23:23:19.296,1.0
5053108,4832250,2025-09-13 23:33:16.712,1.5
5031186,4677737,2025-09-13 23:37:22.384,0.5
5017348,4620644,2025-09-13 23:40:30.502,1.0
5037356,4392483,2025-09-13 23:57:16.523,1.0
5028798,4084216,2025-09-14 00:03:29.298,1.0
5030698,4954851,2025-09-14 00:11:14.036,1.0
5020763,4746420,2025-09-14 00:13:27.361,1.0
5024625,4770214,2025-09-14 00:43:06.943,1.5
5017351,4620644,2025-09-14 00:48:24.649,0.5
5053290,4518019,2025-09-14 01:00:33.620,0.5
5022764,4635770,2025-09-14 01:05:34.674,1.0
5049841,4209159,2025-09-14 01:08:39.402,1.0
5046286,4203440,2025-09-14 01:09:25.765,1.0
5020381,4735244,2025-09-14 01:23:46.939,1.0
5032721,4588678,2025-09-14 01:50:49.815,1.0
5032239,4277304,2025-09-14 01:58:22.073,1.0
5042782,4325486,2025-09-14 01:58:22.800,0.5
5014920,4184430,2025-09-14 02:03:28.734,1.0
5049846,4209159,2025-09-14 02:05:22.361,1.5
5000100,4256787,2025-09-14 02:16:56.499,1.0
5004253,4532342,2025-09-14 02:20:38.250,1.0
5004942,4251083,2025-09-14 02:20:48.357,1.0
5007949,4612554,2025-09-14 02:28:25.897,1.0
5052697,4942333,2025-09-14 02:48:41.247,1.0
5051537,4132361,2025-09-14 02:57:24.640,1.0
5000999,4277370,2025-09-14 02:58:24.426,1.0
5004228,4276183,2025-09-14 03:11:13.952,1.0
5029528,4393049,2025-09-14 03:12:42.578,1.0
5031653,4957860,2025-09-14 03:22:00.752,1.5
5044520,4088834,2025-09-14 03:50:34.579,1.0
5002552,4687277,2025-09-14 04:07:39.253,1.0
5023083,4596251,2025-09-14 04:09:41.989,1.5
5045392,4565990,2025-09-14 04:17:28.589,1.0
5048164,4127767,2025-09-14 04:27:33.315,2.0
5006303,4495631,2025-09-14 04:31:45.974,1.5
5017912,4366960,2025-09-14 04:32:43.341,0.5
5047359,4247231,2025-09-14 04:39:50.201,1.5
5005311,4691798,2025-09-14 05:10:20.125,1.0
5036010,4502248,2025-09-14 05:28:33.399,1.0
5002654,4481141,2025-09-14 06:25:41.098,1.5
5047732,4729884,2025-09-14 06:27:13.159,1.0
5020383,4735244,2025-09-14 06:32:32.324,1.5
